x,y,bragg_angle
0.0,-0.724785876468014,60.0
1.0,0.160231700575064,60.0
2.0,0.27378116576076006,60.0
3.0,-0.8882263205917802,60.0
4.0,-0.6433411470665685,60.0
5.0,0.7048988277128353,60.0
6.0,0.5348337469321109,60.0
7.0,0.4064719199443091,60.0
8.0,-0.10271910574580698,60.0
9.0,-0.8138740847475524,60.0
10.0,-0.19058572583011557,60.0
11.0,-1.483567193965889,60.0
12.0,2.365566732012131,60.0
13.0,-0.7141831782964141,60.0
14.0,-1.2490275130061084,60.0
15.0,-1.6415822486871576,60.0
16.0,0.30362966902366073,60.0
17.0,1.6171914412955926,60.0
18.0,0.674734677551743,60.0
19.0,0.24430828931984977,60.0
20.0,-0.474449005949311,60.0
21.0,1.1022223940611233,60.0
22.0,0.7821580694805663,60.0
23.0,0.020860675513199978,60.0
24.0,1.327882867252272,60.0
25.0,-0.5692939564029876,60.0
26.0,0.30873162311935365,60.0
27.0,0.21922814555572318,60.0
28.0,0.10482875815429471,60.0
29.0,1.4691048344174746,60.0
30.0,0.5835815992072907,60.0
31.0,2.1755087618956406,60.0
32.0,1.128924846634342,60.0
33.0,2.411655056284374,60.0
34.0,2.8299851872235697,60.0
35.0,2.5665891863798738,60.0
36.0,4.268535776606034,60.0
37.0,4.405959484820692,60.0
38.0,5.947671237940389,60.0
39.0,5.5331675136802065,60.0
40.0,7.283302491489137,60.0
41.0,6.165696118779663,60.0
42.0,6.200897590394996,60.0
43.0,8.161699663637645,60.0
44.0,7.858516752336317,60.0
45.0,9.507209675771266,60.0
46.0,8.852148955669982,60.0
47.0,10.085197032271378,60.0
48.0,12.931811654954222,60.0
49.0,9.393788365122754,60.0
50.0,10.145622677518757,60.0
51.0,9.726329286227296,60.0
52.0,9.08468584269679,60.0
53.0,9.74685996082007,60.0
54.0,7.147802586200009,60.0
55.0,11.161005733454864,60.0
56.0,9.518810542176755,60.0
57.0,7.273628374861564,60.0
58.0,7.876508131957913,60.0
59.0,4.009472474508117,60.0
60.0,7.507854934089216,60.0
61.0,5.0223957659773,60.0
62.0,3.377874973559152,60.0
63.0,4.527900638300813,60.0
64.0,3.172394651791721,60.0
65.0,1.8445751543687,60.0
66.0,3.434209035680574,60.0
67.0,0.6647794113746377,60.0
68.0,2.1460677462808793,60.0
69.0,1.174275058311937,60.0
70.0,2.0479030942479044,60.0
71.0,1.820406616384321,60.0
72.0,1.662509875517141,60.0
73.0,0.6848055182628566,60.0
74.0,-0.0036716381421225686,60.0
75.0,0.5330741349660277,60.0
76.0,0.461983577928196,60.0
77.0,-0.3860917732844137,60.0
78.0,-0.9156850643693196,60.0
79.0,-0.189324906907832,60.0
80.0,0.48882850056963933,60.0
81.0,1.300020250954646,60.0
82.0,2.167266954694742,60.0
83.0,-1.645856469946025,60.0
84.0,0.9916189701250591,60.0
85.0,-0.4521154425190011,60.0
86.0,-0.08585734004676204,60.0
87.0,-0.8738398864788963,60.0
88.0,-0.07601165786304974,60.0
89.0,1.470381659165417,60.0
90.0,0.20623311266715885,60.0
91.0,-1.0054627247997239,60.0
92.0,-0.6087207871145947,60.0
93.0,-1.7291929538409914,60.0
94.0,0.2545298680363492,60.0
95.0,0.6198610915301015,60.0
96.0,-0.09666675739182942,60.0
97.0,0.8125232269838409,60.0
98.0,-0.31245051327271267,60.0
99.0,0.32083249085904647,60.0
