x,y,bragg_angle
0.0,0.09172324321272757,10.0
1.0,-1.1849352138618356,10.0
2.0,0.9134268494673503,10.0
3.0,0.5464502783347411,10.0
4.0,0.5047312888045344,10.0
5.0,0.998962901001468,10.0
6.0,0.3718772089697667,10.0
7.0,0.4395004348540433,10.0
8.0,-1.4573650080644955,10.0
9.0,-0.20489113982348267,10.0
10.0,0.4491501184187294,10.0
11.0,2.199896682510929,10.0
12.0,-1.293027490411601,10.0
13.0,0.7578722377289662,10.0
14.0,-0.1240712158496424,10.0
15.0,1.3802583979489913,10.0
16.0,0.3338460979545877,10.0
17.0,0.599758835994706,10.0
18.0,-1.2585437631280636,10.0
19.0,-0.34752074034137204,10.0
20.0,1.015004586357442,10.0
21.0,-0.05365202777932393,10.0
22.0,0.33402426692125,10.0
23.0,0.1806405816181243,10.0
24.0,0.03170658839919399,10.0
25.0,0.22128079620604252,10.0
26.0,1.8761504698041156,10.0
27.0,1.7746565471176547,10.0
28.0,3.2747714337826954,10.0
29.0,0.665057085832774,10.0
30.0,0.5889566696784662,10.0
31.0,1.6475245027635816,10.0
32.0,2.68983978937724,10.0
33.0,3.337586594849338,10.0
34.0,2.8720524594121826,10.0
35.0,4.419202102237209,10.0
36.0,2.014136384077127,10.0
37.0,3.56144101792934,10.0
38.0,5.142599511874859,10.0
39.0,4.918825550313906,10.0
40.0,5.845706452406186,10.0
41.0,4.778024248309052,10.0
42.0,7.064893763293643,10.0
43.0,8.312984920227604,10.0
44.0,7.964929009219842,10.0
45.0,8.7440111309329,10.0
46.0,10.713525108463154,10.0
47.0,6.504015212980498,10.0
48.0,11.307447002990687,10.0
49.0,9.416195971546,10.0
50.0,9.342663303337282,10.0
51.0,9.980571705546998,10.0
52.0,9.700806127239398,10.0
53.0,9.69965940549851,10.0
54.0,9.543272616947355,10.0
55.0,8.995135672819792,10.0
56.0,9.759003668142096,10.0
57.0,6.808984871960379,10.0
58.0,6.754106023472689,10.0
59.0,6.0354786483188825,10.0
60.0,5.9702825619260995,10.0
61.0,6.256278052288397,10.0
62.0,4.529899100709142,10.0
63.0,4.074986376809642,10.0
64.0,4.7366796083486715,10.0
65.0,5.703806225288473,10.0
66.0,3.2818158526680805,10.0
67.0,2.664692108793395,10.0
68.0,1.2225133869368805,10.0
69.0,1.841289278338463,10.0
70.0,1.7782409608155052,10.0
71.0,1.8146418837892582,10.0
72.0,-1.0693080782665125,10.0
73.0,-1.710233139800795,10.0
74.0,-0.4428359142171727,10.0
75.0,-0.6203885399522912,10.0
76.0,0.9206982618842383,10.0
77.0,-2.395575409462727,10.0
78.0,-1.909670177658888,10.0
79.0,-1.3385477210033667,10.0
80.0,1.5366367412143391,10.0
81.0,0.5177618439373617,10.0
82.0,-1.3561929485653241,10.0
83.0,-1.858142887902737,10.0
84.0,0.26874652522876846,10.0
85.0,-0.2669375230142324,10.0
86.0,-0.010798004918011285,10.0
87.0,-1.044513258094452,10.0
88.0,1.3732493533634746,10.0
89.0,-0.7395971574797596,10.0
90.0,0.02174951969636842,10.0
91.0,0.9662674749532775,10.0
92.0,-0.2276706458845711,10.0
93.0,0.13220821008375802,10.0
94.0,-0.7403815532969337,10.0
95.0,0.8507767845310419,10.0
96.0,-0.5810284676389345,10.0
97.0,1.240852602500093,10.0
98.0,1.2420643593658638,10.0
99.0,-0.3296663641086379,10.0
