x,y,bragg_angle
0.0,0.523523066804774,60.0
1.0,0.38826281310240013,60.0
2.0,1.2713770706848557,60.0
3.0,0.07158854050245116,60.0
4.0,-1.1236825380541042,60.0
5.0,0.4972682899782003,60.0
6.0,-0.2959796327822557,60.0
7.0,0.6762767532426259,60.0
8.0,-1.0722092985066831,60.0
9.0,-0.47723933003894764,60.0
10.0,-1.2661445024741653,60.0
11.0,0.2585153841775582,60.0
12.0,-0.7463167181348163,60.0
13.0,0.8164444353198306,60.0
14.0,-0.5172882196275257,60.0
15.0,0.3051913726064147,60.0
16.0,0.23644907035108081,60.0
17.0,-0.27483181107554805,60.0
18.0,-0.45284013919108773,60.0
19.0,0.04421094710770005,60.0
20.0,-1.797555041621997,60.0
21.0,1.1433085286064348,60.0
22.0,0.0675372278139505,60.0
23.0,-0.4301339645359499,60.0
24.0,-0.636396197108257,60.0
25.0,0.3780822361571242,60.0
26.0,1.4639235663092616,60.0
27.0,1.7089211901008596,60.0
28.0,1.4601031918970002,60.0
29.0,0.8342677812647188,60.0
30.0,2.104900730865037,60.0
31.0,1.2636632704704738,60.0
32.0,-0.33797813086848394,60.0
33.0,1.7628519741617783,60.0
34.0,2.460071310146113,60.0
35.0,3.539614212399788,60.0
36.0,4.271150404697269,60.0
37.0,4.702963217160845,60.0
38.0,5.016048173484949,60.0
39.0,5.001769788252653,60.0
40.0,5.388388539019269,60.0
41.0,6.61852313329374,60.0
42.0,9.008962694760479,60.0
43.0,9.740438020555995,60.0
44.0,6.975326729018384,60.0
45.0,8.695233731509633,60.0
46.0,7.793746082996467,60.0
47.0,9.541208490950497,60.0
48.0,9.355409726733123,60.0
49.0,10.249101438178258,60.0
50.0,9.0600111037586,60.0
51.0,10.016217099711012,60.0
52.0,8.927515510107824,60.0
53.0,8.209628739774345,60.0
54.0,8.156955665895785,60.0
55.0,9.194534624507021,60.0
56.0,8.584582729591103,60.0
57.0,6.664383791982645,60.0
58.0,7.955399517821684,60.0
59.0,7.7025359831266895,60.0
60.0,4.024399002359015,60.0
61.0,4.772206807618838,60.0
62.0,5.587940590077617,60.0
63.0,3.4462068921170648,60.0
64.0,2.9496261027587325,60.0
65.0,3.070572089058049,60.0
66.0,2.3388533147871007,60.0
67.0,2.467731719675704,60.0
68.0,1.4259773828645508,60.0
69.0,3.243266891652323,60.0
70.0,0.6048463465139454,60.0
71.0,1.1376511900441786,60.0
72.0,1.0693542051792386,60.0
73.0,1.2588499938650528,60.0
74.0,1.03093633802725,60.0
75.0,0.03380609194720302,60.0
76.0,0.3440595534958485,60.0
77.0,2.5197428640983053,60.0
78.0,1.400244862131437,60.0
79.0,1.4591211482753212,60.0
80.0,-1.1615884853338598,60.0
81.0,0.6369908369237132,60.0
82.0,0.041525167251730014,60.0
83.0,-0.32825998511983323,60.0
84.0,-0.4251629151327713,60.0
85.0,0.9090690388959572,60.0
86.0,0.6721458438528874,60.0
87.0,0.852791016966382,60.0
88.0,1.559219310500301,60.0
89.0,-0.1675900748527267,60.0
90.0,1.8905503786413087,60.0
91.0,-0.178886376925467,60.0
92.0,-0.7835568517206332,60.0
93.0,0.7736889924013945,60.0
94.0,-0.2209388799987097,60.0
95.0,0.5340144495244548,60.0
96.0,1.1802222566186282,60.0
97.0,-0.6567139094560465,60.0
98.0,-0.42176259211807854,60.0
99.0,1.2923971367851301,60.0
