x,y,bragg_angle
0.0,-0.4219898237167375,37.77777777777778
1.0,-0.09013525442306361,37.77777777777778
2.0,0.8162196320650454,37.77777777777778
3.0,-0.6948367499963999,37.77777777777778
4.0,-0.42598102477132427,37.77777777777778
5.0,-2.241399745015681,37.77777777777778
6.0,1.330522259939496,37.77777777777778
7.0,1.346927953541691,37.77777777777778
8.0,-1.0722979218488284,37.77777777777778
9.0,-1.8522273298286864,37.77777777777778
10.0,0.20780495498228482,37.77777777777778
11.0,-2.696255031325026,37.77777777777778
12.0,-0.03936318442403127,37.77777777777778
13.0,1.077314844079235,37.77777777777778
14.0,0.9390966947412981,37.77777777777778
15.0,-0.710555597207746,37.77777777777778
16.0,-0.18804032123263772,37.77777777777778
17.0,-0.6353725335727276,37.77777777777778
18.0,-1.188106277158732,37.77777777777778
19.0,1.600455295580496,37.77777777777778
20.0,-0.467873762123641,37.77777777777778
21.0,-0.8207406728396165,37.77777777777778
22.0,-0.6980238737354039,37.77777777777778
23.0,-0.410576290353884,37.77777777777778
24.0,-0.6465703917093871,37.77777777777778
25.0,3.0069474522297712,37.77777777777778
26.0,-0.1794579331736479,37.77777777777778
27.0,-0.5328116724949787,37.77777777777778
28.0,1.3494755335128867,37.77777777777778
29.0,0.32165084639968666,37.77777777777778
30.0,1.2403436569441275,37.77777777777778
31.0,3.0622934374108963,37.77777777777778
32.0,3.518566076152271,37.77777777777778
33.0,1.9203031768064782,37.77777777777778
34.0,1.3356954218667845,37.77777777777778
35.0,1.2500479014541823,37.77777777777778
36.0,3.9122170291652414,37.77777777777778
37.0,5.471882356581152,37.77777777777778
38.0,2.9842552617284883,37.77777777777778
39.0,5.830438178576517,37.77777777777778
40.0,7.203083070091189,37.77777777777778
41.0,5.841556247735169,37.77777777777778
42.0,6.841011813336347,37.77777777777778
43.0,7.949101979624957,37.77777777777778
44.0,7.7741911168173115,37.77777777777778
45.0,8.454268013055781,37.77777777777778
46.0,10.710761615538809,37.77777777777778
47.0,9.721159726589892,37.77777777777778
48.0,9.204637859013515,37.77777777777778
49.0,10.843686592027213,37.77777777777778
50.0,10.492820644330168,37.77777777777778
51.0,11.699477715049333,37.77777777777778
52.0,9.49721869457951,37.77777777777778
53.0,11.471761405224685,37.77777777777778
54.0,9.909071451565389,37.77777777777778
55.0,8.301509193940769,37.77777777777778
56.0,9.170221663119218,37.77777777777778
57.0,8.292826373674012,37.77777777777778
58.0,6.922218039594359,37.77777777777778
59.0,5.0711919185064716,37.77777777777778
60.0,5.909840589873651,37.77777777777778
61.0,6.841908680507982,37.77777777777778
62.0,4.403854345131042,37.77777777777778
63.0,3.89002178286261,37.77777777777778
64.0,4.294055915079504,37.77777777777778
65.0,2.786766573614506,37.77777777777778
66.0,3.2012820702665494,37.77777777777778
67.0,1.8190614397494103,37.77777777777778
68.0,0.14242656285306476,37.77777777777778
69.0,1.481125827551947,37.77777777777778
70.0,3.839975675430879,37.77777777777778
71.0,0.928337622581864,37.77777777777778
72.0,-0.1968069608929477,37.77777777777778
73.0,-1.3946844567847538,37.77777777777778
74.0,1.0010525270156727,37.77777777777778
75.0,-0.15302665494695578,37.77777777777778
76.0,0.6217182239986965,37.77777777777778
77.0,0.21698325863236767,37.77777777777778
78.0,-0.6685070227761114,37.77777777777778
79.0,-1.6919467313756862,37.77777777777778
80.0,0.3658297981262464,37.77777777777778
81.0,0.6372040601670443,37.77777777777778
82.0,0.09225794783931993,37.77777777777778
83.0,1.6438538664640894,37.77777777777778
84.0,-0.49125583103014275,37.77777777777778
85.0,1.8991526209649885,37.77777777777778
86.0,2.8420917771708405,37.77777777777778
87.0,-0.697098744389089,37.77777777777778
88.0,0.889338926994987,37.77777777777778
89.0,-1.445741522160523,37.77777777777778
90.0,0.12887211243148386,37.77777777777778
91.0,-0.5455820009002906,37.77777777777778
92.0,0.5415012688724667,37.77777777777778
93.0,-0.048486861260701335,37.77777777777778
94.0,-0.39515422461965627,37.77777777777778
95.0,0.3379886128077712,37.77777777777778
96.0,-0.07400874406421575,37.77777777777778
97.0,-0.30449803831417543,37.77777777777778
98.0,0.26341958620913974,37.77777777777778
99.0,0.5765749780795356,37.77777777777778
