x,y,bragg_angle
0.0,0.4192297206520696,10.0
1.0,0.17847255680086577,10.0
2.0,1.0135195802755643,10.0
3.0,-0.2907399487763641,10.0
4.0,-0.6722529459981252,10.0
5.0,-1.393101478500572,10.0
6.0,-0.4823580815354649,10.0
7.0,1.027751369876235,10.0
8.0,0.5241368786787647,10.0
9.0,-0.8171580860247504,10.0
10.0,1.3165328054581857,10.0
11.0,-0.564874076236362,10.0
12.0,-1.6170638944271485,10.0
13.0,0.06841699074333303,10.0
14.0,2.206230929090999,10.0
15.0,-1.3492052215315196,10.0
16.0,0.07674307450006733,10.0
17.0,1.1907897783877375,10.0
18.0,-1.5168731189945655,10.0
19.0,0.2259455295602828,10.0
20.0,0.7697453830022519,10.0
21.0,-0.6415519145737927,10.0
22.0,0.6328913735238545,10.0
23.0,0.14513822960499564,10.0
24.0,1.1796641370038499,10.0
25.0,-1.1038209491345663,10.0
26.0,0.05755885356516133,10.0
27.0,0.6488778411593882,10.0
28.0,-0.42074726055031486,10.0
29.0,0.0488608687410681,10.0
30.0,2.031052854339494,10.0
31.0,2.3107434675092815,10.0
32.0,1.2341519343041758,10.0
33.0,0.9532359158204482,10.0
34.0,3.4468930639611943,10.0
35.0,3.3322593319824207,10.0
36.0,5.199926764832348,10.0
37.0,3.621073405415467,10.0
38.0,4.5128825598436855,10.0
39.0,5.220523010800937,10.0
40.0,6.046530781439626,10.0
41.0,5.947982727822536,10.0
42.0,7.298067800429114,10.0
43.0,9.047360469168177,10.0
44.0,9.027380523427755,10.0
45.0,8.979808690378293,10.0
46.0,8.659863885281567,10.0
47.0,8.869288814614032,10.0
48.0,9.865078381545176,10.0
49.0,11.813317120907408,10.0
50.0,11.031949614335456,10.0
51.0,10.549044643287296,10.0
52.0,8.838322169902366,10.0
53.0,9.513221549959757,10.0
54.0,7.581053619947665,10.0
55.0,8.395459209057815,10.0
56.0,7.116614161531136,10.0
57.0,5.796497219022825,10.0
58.0,8.004526212110958,10.0
59.0,5.534782193069648,10.0
60.0,6.822333167511812,10.0
61.0,3.2636997968561263,10.0
62.0,5.521615380342831,10.0
63.0,3.2066164649256717,10.0
64.0,4.105794693635169,10.0
65.0,4.6370258019178365,10.0
66.0,3.672390707432485,10.0
67.0,2.868970757380166,10.0
68.0,3.6277001455655284,10.0
69.0,1.7370329160504878,10.0
70.0,0.6878358686872114,10.0
71.0,-0.028041642563934932,10.0
72.0,2.157287460750906,10.0
73.0,0.08168261894105355,10.0
74.0,-0.05278677040274038,10.0
75.0,1.878293688577354,10.0
76.0,0.41567359097092516,10.0
77.0,-0.07767547918716877,10.0
78.0,0.06774031291143648,10.0
79.0,0.06981588423808317,10.0
80.0,-0.0965883832944981,10.0
81.0,-0.4874938241438413,10.0
82.0,0.4293931576401002,10.0
83.0,1.263913735244084,10.0
84.0,0.561045440102889,10.0
85.0,0.9968246366599179,10.0
86.0,0.44988357622007524,10.0
87.0,-0.44547362220382186,10.0
88.0,1.6493547515035858,10.0
89.0,-0.02004386814881257,10.0
90.0,-1.4100525729359694,10.0
91.0,-0.5601513951312481,10.0
92.0,0.16194870100546493,10.0
93.0,0.40327062844283323,10.0
94.0,0.7071847685779604,10.0
95.0,-0.285248992334672,10.0
96.0,-0.8916180457791545,10.0
97.0,-0.17775011130421517,10.0
98.0,-0.6055114599065227,10.0
99.0,-0.8024883651942412,10.0
