x,y,bragg_angle
0.0,-0.8021865190001402,48.888888888888886
1.0,0.13526236527665556,48.888888888888886
2.0,-0.16267043596894581,48.888888888888886
3.0,-0.5088027069297615,48.888888888888886
4.0,-0.4967803673187047,48.888888888888886
5.0,0.6986537874599509,48.888888888888886
6.0,0.22333251315844946,48.888888888888886
7.0,-0.8289967454075425,48.888888888888886
8.0,0.6341453344050837,48.888888888888886
9.0,0.4350723452391704,48.888888888888886
10.0,-1.4691221626841444,48.888888888888886
11.0,1.897580195668229,48.888888888888886
12.0,-1.031315407667172,48.888888888888886
13.0,0.36588843633161244,48.888888888888886
14.0,-0.7441063879423272,48.888888888888886
15.0,1.0761109514515996,48.888888888888886
16.0,-0.9497700720866536,48.888888888888886
17.0,1.2045546724150507,48.888888888888886
18.0,0.7041936565865705,48.888888888888886
19.0,0.43013054971387166,48.888888888888886
20.0,1.3915747766946542,48.888888888888886
21.0,-0.6219791816560054,48.888888888888886
22.0,1.9028484318161685,48.888888888888886
23.0,-0.13099151223342304,48.888888888888886
24.0,0.18429214472974256,48.888888888888886
25.0,1.1539051899406045,48.888888888888886
26.0,0.9651358741484035,48.888888888888886
27.0,0.34809159296793585,48.888888888888886
28.0,0.4587624244079823,48.888888888888886
29.0,0.18522834947164213,48.888888888888886
30.0,0.8157980276120902,48.888888888888886
31.0,0.9737573456336014,48.888888888888886
32.0,3.6681670216295874,48.888888888888886
33.0,1.395948973085103,48.888888888888886
34.0,2.7746282331742926,48.888888888888886
35.0,2.235676964119674,48.888888888888886
36.0,4.111641150725109,48.888888888888886
37.0,3.849553883261284,48.888888888888886
38.0,4.929078060685095,48.888888888888886
39.0,4.883998249803111,48.888888888888886
40.0,5.346839506966215,48.888888888888886
41.0,7.631170404967574,48.888888888888886
42.0,8.675647325093431,48.888888888888886
43.0,8.761261546798536,48.888888888888886
44.0,9.984518635184633,48.888888888888886
45.0,8.56224326036311,48.888888888888886
46.0,10.511939567053812,48.888888888888886
47.0,9.291993157314833,48.888888888888886
48.0,9.730767823686806,48.888888888888886
49.0,9.559786420100618,48.888888888888886
50.0,9.418680136428662,48.888888888888886
51.0,10.12145237716404,48.888888888888886
52.0,9.605623606116795,48.888888888888886
53.0,9.798471798776976,48.888888888888886
54.0,8.09107066027039,48.888888888888886
55.0,9.09401556327346,48.888888888888886
56.0,10.025501018573976,48.888888888888886
57.0,4.81881262127378,48.888888888888886
58.0,6.089722072534476,48.888888888888886
59.0,8.945503577437997,48.888888888888886
60.0,7.309901219677183,48.888888888888886
61.0,6.866762224363622,48.888888888888886
62.0,7.183897377191878,48.888888888888886
63.0,3.7330832651902455,48.888888888888886
64.0,2.1112703602508045,48.888888888888886
65.0,2.323525033731026,48.888888888888886
66.0,3.175028517209499,48.888888888888886
67.0,1.1181389918941795,48.888888888888886
68.0,2.559834602437133,48.888888888888886
69.0,3.2474824696998263,48.888888888888886
70.0,3.0104600751941524,48.888888888888886
71.0,0.6761254419260089,48.888888888888886
72.0,3.2772911738917596,48.888888888888886
73.0,-0.32500300812373006,48.888888888888886
74.0,0.008693326356504438,48.888888888888886
75.0,-0.19674321833274944,48.888888888888886
76.0,1.1550718248315301,48.888888888888886
77.0,1.2003906046520965,48.888888888888886
78.0,2.1098191232828403,48.888888888888886
79.0,-1.5464555955660562,48.888888888888886
80.0,0.7304567282188058,48.888888888888886
81.0,-0.005282122051213853,48.888888888888886
82.0,1.5039491145892776,48.888888888888886
83.0,0.08277693098887498,48.888888888888886
84.0,0.11923911506699844,48.888888888888886
85.0,2.036829705845618,48.888888888888886
86.0,-0.527565461189763,48.888888888888886
87.0,-2.36902200951775,48.888888888888886
88.0,0.17602473253941617,48.888888888888886
89.0,0.3884962545453173,48.888888888888886
90.0,0.43213938422283005,48.888888888888886
91.0,1.8699260728173275,48.888888888888886
92.0,2.365874033755281,48.888888888888886
93.0,-0.485502821032574,48.888888888888886
94.0,0.0389594988138891,48.888888888888886
95.0,-1.3627001625276542,48.888888888888886
96.0,-2.0963741985825393,48.888888888888886
97.0,0.11568766577073455,48.888888888888886
98.0,-0.2813742590164376,48.888888888888886
99.0,0.1938416567371751,48.888888888888886
