x,y,harmonic
40.0,0.8575980759735219,8
41.0,-0.6573007679800164,8
42.0,-0.7225859253013106,8
43.0,0.5717035435997708,8
44.0,-2.338519226345285,8
45.0,-1.2991121394007747,8
46.0,0.06028372868221826,8
47.0,0.3736709852065007,8
48.0,2.3952232137411333,8
49.0,-0.3813697622060455,8
50.0,-0.3950291026045554,8
51.0,-0.49098669391689403,8
52.0,0.5797984503967684,8
53.0,-1.9859512542613271,8
54.0,-1.0999827242021598,8
55.0,0.3786679009106612,8
56.0,0.32292440788503834,8
57.0,-0.584686001853255,8
58.0,1.363117972085736,8
59.0,0.09512445938691343,8
60.0,0.20435553825538078,8
61.0,-1.0899422657730569,8
62.0,-1.155524898114816,8
63.0,-1.9916531567990314,8
64.0,-1.0496320634212188,8
65.0,0.2661164792181953,8
66.0,0.8358763853309741,8
67.0,0.4766211401912931,8
68.0,-0.09097799899050063,8
69.0,0.576983123960066,8
70.0,1.656607436560194,8
71.0,4.450797117275133,8
72.0,1.7322494117645475,8
73.0,1.9529619179864341,8
74.0,3.778893721868303,8
75.0,4.126418706204089,8
76.0,2.8617591177457795,8
77.0,4.8258958735929784,8
78.0,6.272568736432955,8
79.0,5.091827279549419,8
80.0,6.15380024259531,8
81.0,5.761588185680373,8
82.0,7.238093524063333,8
83.0,8.786784006901428,8
84.0,7.606540657263704,8
85.0,8.844129726877888,8
86.0,8.543722032820954,8
87.0,8.934787158384777,8
88.0,9.09004835852841,8
89.0,10.818742966112517,8
90.0,10.00303352598795,8
91.0,10.877801022181405,8
92.0,9.08486581469045,8
93.0,8.53104939410775,8
94.0,6.813787088010654,8
95.0,8.333766184163073,8
96.0,8.57976586665966,8
97.0,9.325029558029474,8
98.0,7.063453853662221,8
99.0,5.995102294993549,8
100.0,6.373390675848677,8
101.0,6.532568224673792,8
102.0,3.978890762801024,8
103.0,5.875044898356412,8
104.0,4.105177848408204,8
105.0,3.166702009202265,8
106.0,3.590077398427754,8
107.0,0.7505929609109443,8
108.0,1.8606728291122778,8
109.0,1.5112547946491612,8
110.0,2.1213076801065034,8
111.0,1.0972203841284651,8
112.0,1.1462656321801037,8
113.0,1.9666112952369155,8
114.0,1.0043549943018841,8
115.0,1.0052669524321618,8
116.0,-1.0168365995091846,8
117.0,1.7227913331884097,8
118.0,0.06321060405500564,8
119.0,-1.687196764952847,8
120.0,-0.5871970026802629,8
121.0,0.5593430270331443,8
122.0,-0.13734181531112327,8
123.0,0.05600351941486188,8
124.0,1.5835231594752621,8
125.0,-0.9442391717757175,8
126.0,1.3193468671485342,8
127.0,-0.8157890434947572,8
128.0,-0.6220782863636882,8
129.0,-1.8056133006793664,8
130.0,0.46038058954309624,8
131.0,-1.0893439736616761,8
132.0,-0.9226022607502877,8
133.0,0.8597507737491584,8
134.0,-0.9792034281730708,8
135.0,-0.0398449131829042,8
136.0,-0.44341165380752207,8
137.0,0.14108186543416737,8
138.0,0.3022978391919734,8
139.0,0.41484119142138864,8
