x,y,bragg_angle
0.0,-1.3313478509941479,43.33333333333333
1.0,-1.5019510311247768,43.33333333333333
2.0,0.4653090730016958,43.33333333333333
3.0,-0.18182637726785006,43.33333333333333
4.0,-0.08224371109397727,43.33333333333333
5.0,0.3424303232371158,43.33333333333333
6.0,2.4555648815814175,43.33333333333333
7.0,-0.4845488178230139,43.33333333333333
8.0,-0.2488304695645668,43.33333333333333
9.0,0.1336217111412322,43.33333333333333
10.0,-0.006501074843277247,43.33333333333333
11.0,-1.0624722525383674,43.33333333333333
12.0,-0.6265260602498854,43.33333333333333
13.0,0.5219230369557087,43.33333333333333
14.0,0.5691860853078752,43.33333333333333
15.0,-0.649467671357447,43.33333333333333
16.0,-1.5003892534455892,43.33333333333333
17.0,0.43461153030899613,43.33333333333333
18.0,-0.11353005374283301,43.33333333333333
19.0,0.4984167029413203,43.33333333333333
20.0,0.26122608969787153,43.33333333333333
21.0,-1.8338104150212247,43.33333333333333
22.0,0.44128541921652786,43.33333333333333
23.0,-0.38357413117614636,43.33333333333333
24.0,0.20543084906648176,43.33333333333333
25.0,-0.1983822201851232,43.33333333333333
26.0,1.096163112662706,43.33333333333333
27.0,2.125545143810024,43.33333333333333
28.0,1.9466257976832089,43.33333333333333
29.0,0.9404375801658665,43.33333333333333
30.0,3.0192274811425968,43.33333333333333
31.0,0.8077556693375034,43.33333333333333
32.0,1.93881545773841,43.33333333333333
33.0,4.041597653461173,43.33333333333333
34.0,1.2440560173967505,43.33333333333333
35.0,4.207394299302044,43.33333333333333
36.0,4.5115997724871715,43.33333333333333
37.0,3.206645785671613,43.33333333333333
38.0,5.660449411159138,43.33333333333333
39.0,5.809166121032411,43.33333333333333
40.0,5.867226008751281,43.33333333333333
41.0,7.5589920684061,43.33333333333333
42.0,8.018790496158587,43.33333333333333
43.0,6.954772601390795,43.33333333333333
44.0,8.536632087084458,43.33333333333333
45.0,8.526220420369706,43.33333333333333
46.0,9.571369884699742,43.33333333333333
47.0,10.17607938824524,43.33333333333333
48.0,10.151237970749653,43.33333333333333
49.0,10.64751619155227,43.33333333333333
50.0,9.647255820598549,43.33333333333333
51.0,9.433766921454419,43.33333333333333
52.0,9.539032013943718,43.33333333333333
53.0,8.720352229386094,43.33333333333333
54.0,8.71370682442035,43.33333333333333
55.0,7.6778330088211355,43.33333333333333
56.0,7.965317966377044,43.33333333333333
57.0,9.438154517480829,43.33333333333333
58.0,6.087671039655836,43.33333333333333
59.0,8.716925393508621,43.33333333333333
60.0,5.956110197710383,43.33333333333333
61.0,4.635298333406411,43.33333333333333
62.0,5.489424175245626,43.33333333333333
63.0,4.378362115067298,43.33333333333333
64.0,4.31587449095876,43.33333333333333
65.0,4.021200399376551,43.33333333333333
66.0,1.1211002009835516,43.33333333333333
67.0,2.90264732222722,43.33333333333333
68.0,1.9762253953581577,43.33333333333333
69.0,1.5124364645719919,43.33333333333333
70.0,1.7446569791421545,43.33333333333333
71.0,-0.3651738894989096,43.33333333333333
72.0,-0.02889701190987526,43.33333333333333
73.0,1.0012116430086846,43.33333333333333
74.0,0.12960195590647017,43.33333333333333
75.0,-1.4572055171413667,43.33333333333333
76.0,0.05173133891327364,43.33333333333333
77.0,1.5540952473114165,43.33333333333333
78.0,0.5010192589739713,43.33333333333333
79.0,1.061205850108587,43.33333333333333
80.0,0.8533445827789132,43.33333333333333
81.0,-1.1809784895297206,43.33333333333333
82.0,0.3220767971303356,43.33333333333333
83.0,-0.6249719940909484,43.33333333333333
84.0,0.5521852620808735,43.33333333333333
85.0,-0.43736058512578846,43.33333333333333
86.0,-0.31856875611015323,43.33333333333333
87.0,1.0051316980219933,43.33333333333333
88.0,0.10117457552405215,43.33333333333333
89.0,-0.8542650399954689,43.33333333333333
90.0,-0.5799411666054327,43.33333333333333
91.0,0.36052898195141997,43.33333333333333
92.0,-0.7280804591215665,43.33333333333333
93.0,0.6964966493922927,43.33333333333333
94.0,0.2471535894089822,43.33333333333333
95.0,-0.06844342725410311,43.33333333333333
96.0,1.7224719563837556,43.33333333333333
97.0,0.3969687801372811,43.33333333333333
98.0,-0.48956890368097067,43.33333333333333
99.0,0.06493899134754506,43.33333333333333
