x,y,bragg_angle
0.0,1.0748604541637763,21.11111111111111
1.0,-0.8675681971977829,21.11111111111111
2.0,-0.15642741431969573,21.11111111111111
3.0,-0.7750172979528721,21.11111111111111
4.0,1.9116257844453406,21.11111111111111
5.0,0.03542507050738933,21.11111111111111
6.0,-1.8411152321993411,21.11111111111111
7.0,-0.09889207162556823,21.11111111111111
8.0,0.09276914742099586,21.11111111111111
9.0,-0.21837933987610297,21.11111111111111
10.0,0.6051138543215993,21.11111111111111
11.0,-0.13511615543834954,21.11111111111111
12.0,0.8184294998780213,21.11111111111111
13.0,1.3420551125737517,21.11111111111111
14.0,0.824244445277895,21.11111111111111
15.0,-1.1234852558470108,21.11111111111111
16.0,2.552066469737111,21.11111111111111
17.0,-0.009793697333178662,21.11111111111111
18.0,0.8659309807284516,21.11111111111111
19.0,0.045156371036353254,21.11111111111111
20.0,1.680133545645038,21.11111111111111
21.0,0.7275912446525861,21.11111111111111
22.0,0.38399747871761986,21.11111111111111
23.0,0.7506879070664438,21.11111111111111
24.0,0.5084494405084856,21.11111111111111
25.0,-0.4058464090241861,21.11111111111111
26.0,1.1057078494974388,21.11111111111111
27.0,1.269138598048869,21.11111111111111
28.0,0.949479133896465,21.11111111111111
29.0,2.052105632702558,21.11111111111111
30.0,2.168286657438647,21.11111111111111
31.0,2.5476009754981823,21.11111111111111
32.0,1.3672199878732614,21.11111111111111
33.0,3.3808622553312793,21.11111111111111
34.0,2.591020879742292,21.11111111111111
35.0,3.3875617423489923,21.11111111111111
36.0,3.373118593713473,21.11111111111111
37.0,2.8853752344124777,21.11111111111111
38.0,4.765881868869491,21.11111111111111
39.0,5.451531650108719,21.11111111111111
40.0,5.451637949091649,21.11111111111111
41.0,5.038633055454374,21.11111111111111
42.0,6.931051638734277,21.11111111111111
43.0,6.803208670165443,21.11111111111111
44.0,8.482272135086934,21.11111111111111
45.0,9.498168243576911,21.11111111111111
46.0,9.859530874751343,21.11111111111111
47.0,7.057268641578993,21.11111111111111
48.0,11.00916921537889,21.11111111111111
49.0,10.06086398001564,21.11111111111111
50.0,10.284446846757339,21.11111111111111
51.0,9.80703499488885,21.11111111111111
52.0,10.839851438079084,21.11111111111111
53.0,9.05677105719828,21.11111111111111
54.0,8.49112319944752,21.11111111111111
55.0,10.0774875959616,21.11111111111111
56.0,8.442892763038126,21.11111111111111
57.0,8.09486922206497,21.11111111111111
58.0,7.672466060041245,21.11111111111111
59.0,5.8544525856714,21.11111111111111
60.0,6.808459956405497,21.11111111111111
61.0,5.12956335815133,21.11111111111111
62.0,3.893948418569937,21.11111111111111
63.0,4.408098914260652,21.11111111111111
64.0,2.5039963773295058,21.11111111111111
65.0,2.9665991563660508,21.11111111111111
66.0,2.7769107651758573,21.11111111111111
67.0,2.794593170040755,21.11111111111111
68.0,1.4646522570150757,21.11111111111111
69.0,2.6469687003577045,21.11111111111111
70.0,-1.3637787032676616,21.11111111111111
71.0,1.6644972421183413,21.11111111111111
72.0,1.731274456358896,21.11111111111111
73.0,-1.0274113835237098,21.11111111111111
74.0,0.7574268359536467,21.11111111111111
75.0,0.28923952435269473,21.11111111111111
76.0,0.9986640636618684,21.11111111111111
77.0,1.0147633931524183,21.11111111111111
78.0,1.3219550705112855,21.11111111111111
79.0,-0.17582414804240937,21.11111111111111
80.0,-1.0250442545548697,21.11111111111111
81.0,-0.31354537696461066,21.11111111111111
82.0,-0.9703082746949074,21.11111111111111
83.0,0.45963326807394256,21.11111111111111
84.0,0.38341511798083233,21.11111111111111
85.0,-0.4650106998255727,21.11111111111111
86.0,0.811646491161685,21.11111111111111
87.0,-1.6727662512534571,21.11111111111111
88.0,-0.07719339914853145,21.11111111111111
89.0,1.4555792536076992,21.11111111111111
90.0,-0.7713640763584342,21.11111111111111
91.0,-0.3383306263440629,21.11111111111111
92.0,1.3185404315002776,21.11111111111111
93.0,1.111205794983573,21.11111111111111
94.0,0.21052884790456522,21.11111111111111
95.0,-1.4706277649003536,21.11111111111111
96.0,-0.9548667744938967,21.11111111111111
97.0,-0.9793771930561558,21.11111111111111
98.0,-0.7870849010027783,21.11111111111111
99.0,1.6050662633348083,21.11111111111111
